bgc_id,genome_id,region,accession,start_pos,end_pos,contig_edge,product,region_length,most_similar_known_cluster_id,most_similar_known_cluster_description,most_similar_known_cluster_type,similarity,source,gbk_path
JAUCFR010000004.1.region007,GCA_030348365.1,1.7,JAUCFR010000004.1,3680223,3704174,False,['lassopeptide'],23951,BGC0001356,paeninodin,RiPP,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030348365.1/JAUCFR010000004.1.region007.gbk
JAUCFR010000004.1.region008,GCA_030348365.1,1.8,JAUCFR010000004.1,4356221,4408351,False,['NRPS'],52130,BGC0000951,pacidamycin 1/pacidamycin 2/pacidamycin 3/pacidamycin 4/pacidamycin 5/pacidamycin 6/pacidamycin 7/pacidamycin D,NRP,0.09090909090909091,bgcflow,data/interim/antismash/7.0.0/GCA_030348365.1/JAUCFR010000004.1.region008.gbk
JAUCFB010000001.1.region001,GCA_030348665.1,1.1,JAUCFB010000001.1,1249112,1272647,False,['LAP'],23535,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region001.gbk
JAUCFB010000001.1.region002,GCA_030348665.1,1.2,JAUCFB010000001.1,1930997,1944088,False,['NI-siderophore'],13091,BGC0000942,petrobactin,Other,1.1666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region002.gbk
JAUCFB010000001.1.region003,GCA_030348665.1,1.3,JAUCFB010000001.1,2244827,2296580,False,"['NRP-metallophore', 'NRPS']",51753,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region003.gbk
JAUCFB010000001.1.region004,GCA_030348665.1,1.4,JAUCFB010000001.1,2332253,2341693,False,['RiPP-like'],9440,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region004.gbk
JAUCFB010000001.1.region005,GCA_030348665.1,1.5,JAUCFB010000001.1,2438085,2463323,False,['betalactone'],25238,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region005.gbk
JAUCFB010000001.1.region006,GCA_030348665.1,1.6,JAUCFB010000001.1,2556144,2566420,False,['RiPP-like'],10276,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region006.gbk
JAUCFB010000001.1.region007,GCA_030348665.1,1.7,JAUCFB010000001.1,3422450,3444304,False,['terpene'],21854,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region007.gbk
JAUCFB010000001.1.region008,GCA_030348665.1,1.8,JAUCFB010000001.1,3546763,3570672,False,['lassopeptide'],23909,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000001.1.region008.gbk
JAUCFB010000007.1.region001,GCA_030348665.1,2.1,JAUCFB010000007.1,0,58357,True,['NRPS'],58357,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000007.1.region001.gbk
JAUCFB010000008.1.region001,GCA_030348665.1,3.1,JAUCFB010000008.1,813,24005,True,['lanthipeptide-class-ii'],23192,BGC0000562,variacin,RiPP:Lanthipeptide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348665.1/JAUCFB010000008.1.region001.gbk
CP126515.1.region001,GCA_030166975.1,1.1,CP126515.1,1190803,1214311,False,['LAP'],23508,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region001.gbk
CP126515.1.region002,GCA_030166975.1,1.2,CP126515.1,1891588,1905295,False,['NI-siderophore'],13707,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region002.gbk
CP126515.1.region003,GCA_030166975.1,1.3,CP126515.1,2232993,2284726,False,"['NRP-metallophore', 'NRPS']",51733,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region003.gbk
CP126515.1.region004,GCA_030166975.1,1.4,CP126515.1,2391157,2411376,False,['RRE-containing'],20219,BGC0000600,thurincin H,RiPP,0.5,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region004.gbk
CP126515.1.region005,GCA_030166975.1,1.5,CP126515.1,2420063,2445302,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region005.gbk
CP126515.1.region006,GCA_030166975.1,1.6,CP126515.1,2558863,2569130,False,['RiPP-like'],10267,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region006.gbk
CP126515.1.region007,GCA_030166975.1,1.7,CP126515.1,3372455,3394309,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126515.1.region007.gbk
CP126513.1.region001,GCA_030166975.1,2.1,CP126513.1,12123,35222,False,['lanthipeptide-class-ii'],23099,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166975.1/CP126513.1.region001.gbk
JAVIVT010000002.1.region001,GCA_031324195.1,1.1,JAVIVT010000002.1,1146484,1187555,False,['T3PKS'],41071,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324195.1/JAVIVT010000002.1.region001.gbk
JAVIVT010000002.1.region002,GCA_031324195.1,1.2,JAVIVT010000002.1,2104407,2125238,False,['terpene'],20831,BGC0000645,carotenoid,Terpene,0.5,bgcflow,data/interim/antismash/7.0.0/GCA_031324195.1/JAVIVT010000002.1.region002.gbk
JAVIVT010000002.1.region003,GCA_031324195.1,1.3,JAVIVT010000002.1,2728831,2796686,False,['NRPS'],67855,BGC0000950,napsamycin A/napsamycin B/napsamycin C/napsamycin D/mureidomycin A/mureidomycin B,NRP:Uridylpeptide+Other:Nucleoside,0.06896551724137931,bgcflow,data/interim/antismash/7.0.0/GCA_031324195.1/JAVIVT010000002.1.region003.gbk
JAVIVT010000002.1.region004,GCA_031324195.1,1.4,JAVIVT010000002.1,2991152,3029061,False,"['thiopeptide', 'LAP']",37909,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324195.1/JAVIVT010000002.1.region004.gbk
JAVIVT010000001.1.region001,GCA_031324195.1,3.1,JAVIVT010000001.1,291894,307377,False,['NI-siderophore'],15483,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_031324195.1/JAVIVT010000001.1.region001.gbk
CP126106.1.region001,GCA_030123325.1,1.1,CP126106.1,661093,720831,False,['NRPS'],59738,BGC0000377,koranimine,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region001.gbk
CP126106.1.region002,GCA_030123325.1,1.2,CP126106.1,2031019,2073722,False,['NRPS'],42703,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region002.gbk
CP126106.1.region003,GCA_030123325.1,1.3,CP126106.1,2584847,2613049,False,['betalactone'],28202,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region003.gbk
CP126106.1.region004,GCA_030123325.1,1.4,CP126106.1,2719269,2743446,False,['betalactone'],24177,BGC0001095,fengycin,NRP,0.4666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region004.gbk
CP126106.1.region005,GCA_030123325.1,1.5,CP126106.1,3340109,3362254,False,['opine-like-metallophore'],22145,BGC0002488,bacillopaline,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region005.gbk
CP126106.1.region006,GCA_030123325.1,1.6,CP126106.1,3578748,3619774,False,['T3PKS'],41026,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region006.gbk
CP126106.1.region007,GCA_030123325.1,1.7,CP126106.1,3757129,3776670,False,['terpene'],19541,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region007.gbk
CP126106.1.region008,GCA_030123325.1,1.8,CP126106.1,3972121,3996114,False,['lassopeptide'],23993,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region008.gbk
CP126106.1.region009,GCA_030123325.1,1.9,CP126106.1,4705257,4728793,False,['LAP'],23536,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region009.gbk
CP126106.1.region010,GCA_030123325.1,1.10,CP126106.1,4993426,5056403,False,"['transAT-PKS', 'NRPS']",62977,BGC0000163,tetronasin,Polyketide,0.038461538461538464,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region010.gbk
CP126106.1.region011,GCA_030123325.1,1.11,CP126106.1,5400250,5422146,False,['terpene'],21896,BGC0002043,cittilin A/cittilin B,RiPP,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region011.gbk
CP126106.1.region012,GCA_030123325.1,1.12,CP126106.1,5726050,5741564,False,['NI-siderophore'],15514,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030123325.1/CP126106.1.region012.gbk
JASNQX010000006.1.region001,GCA_030176975.1,1.1,JASNQX010000006.1,471941,513360,False,['other'],41419,BGC0001184,bacilysin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region001.gbk
JASNQX010000006.1.region002,GCA_030176975.1,1.2,JASNQX010000006.1,1039701,1091437,False,"['NRP-metallophore', 'RiPP-like', 'NRPS']",51736,BGC0000309,bacillibactin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region002.gbk
JASNQX010000006.1.region003,GCA_030176975.1,1.3,JASNQX010000006.1,1718686,1811070,False,['transAT-PKS'],92384,BGC0000176,difficidin,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region003.gbk
JASNQX010000006.1.region004,GCA_030176975.1,1.4,JASNQX010000006.1,1941635,1982329,False,['T3PKS'],40694,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region004.gbk
JASNQX010000006.1.region005,GCA_030176975.1,1.5,JASNQX010000006.1,2063915,2084043,False,['terpene'],20128,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region005.gbk
JASNQX010000006.1.region006,GCA_030176975.1,1.6,JASNQX010000006.1,2113898,2247978,False,"['NRPS', 'betalactone', 'transAT-PKS']",134080,BGC0001095,fengycin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region006.gbk
JASNQX010000006.1.region007,GCA_030176975.1,1.7,JASNQX010000006.1,2325840,2426445,False,"['transAT-PKS', 'NRPS', 'T3PKS']",100605,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region007.gbk
JASNQX010000006.1.region008,GCA_030176975.1,1.8,JASNQX010000006.1,2645624,2733855,False,['transAT-PKS'],88231,BGC0000181,macrolactin H,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region008.gbk
JASNQX010000006.1.region009,GCA_030176975.1,1.9,JASNQX010000006.1,3055009,3075750,False,['terpene'],20741,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region009.gbk
JASNQX010000006.1.region010,GCA_030176975.1,1.10,JASNQX010000006.1,3158550,3199795,False,['PKS-like'],41245,BGC0000693,butirosin A/butirosin B,Saccharide,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region010.gbk
JASNQX010000006.1.region011,GCA_030176975.1,1.11,JASNQX010000006.1,3416591,3439769,False,"['LAP', 'RRE-containing']",23178,BGC0000569,plantazolicin,RiPP:LAP,0.9166666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region011.gbk
JASNQX010000006.1.region012,GCA_030176975.1,1.12,JASNQX010000006.1,3761411,3826819,False,['NRPS'],65408,BGC0000433,surfactin,NRP:Lipopeptide,0.9130434782608695,bgcflow,data/interim/antismash/7.0.0/GCA_030176975.1/JASNQX010000006.1.region012.gbk
JAUCEN010000002.1.region001,GCA_030348945.1,1.1,JAUCEN010000002.1,2402909,2427097,False,['betalactone'],24188,BGC0001095,fengycin,NRP,0.4666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region001.gbk
JAUCEN010000002.1.region002,GCA_030348945.1,1.2,JAUCEN010000002.1,3264075,3305164,False,['T3PKS'],41089,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region002.gbk
JAUCEN010000002.1.region003,GCA_030348945.1,1.3,JAUCEN010000002.1,3438763,3458524,False,['terpene'],19761,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region003.gbk
JAUCEN010000002.1.region004,GCA_030348945.1,1.4,JAUCEN010000002.1,4422540,4446079,False,['LAP'],23539,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region004.gbk
JAUCEN010000002.1.region005,GCA_030348945.1,1.5,JAUCEN010000002.1,5022612,5044508,False,['terpene'],21896,BGC0002043,cittilin A/cittilin B,RiPP,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region005.gbk
JAUCEN010000002.1.region006,GCA_030348945.1,1.6,JAUCEN010000002.1,5328245,5348878,False,['cyclic-lactone-autoinducer'],20633,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region006.gbk
JAUCEN010000002.1.region007,GCA_030348945.1,1.7,JAUCEN010000002.1,5406818,5422332,False,['NI-siderophore'],15514,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000002.1.region007.gbk
JAUCEN010000001.1.region001,GCA_030348945.1,2.1,JAUCEN010000001.1,57119,68556,False,['RiPP-like'],11437,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348945.1/JAUCEN010000001.1.region001.gbk
JAUCER010000002.1.region001,GCA_030348905.1,1.1,JAUCER010000002.1,536297,559775,False,['LAP'],23478,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region001.gbk
JAUCER010000002.1.region002,GCA_030348905.1,1.2,JAUCER010000002.1,1534501,1545950,False,['RiPP-like'],11449,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region002.gbk
JAUCER010000002.1.region003,GCA_030348905.1,1.3,JAUCER010000002.1,1661166,1676644,False,['NI-siderophore'],15478,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region003.gbk
JAUCER010000002.1.region004,GCA_030348905.1,1.4,JAUCER010000002.1,2352504,2372180,False,['terpene'],19676,BGC0002432,laterocidine,NRP,0.05555555555555555,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region004.gbk
JAUCER010000002.1.region005,GCA_030348905.1,1.5,JAUCER010000002.1,2869922,2911011,False,['T3PKS'],41089,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region005.gbk
JAUCER010000002.1.region006,GCA_030348905.1,1.6,JAUCER010000002.1,3213746,3235579,False,['terpene'],21833,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000002.1.region006.gbk
JAUCER010000001.1.region001,GCA_030348905.1,2.1,JAUCER010000001.1,123845,167857,False,"['arylpolyene', 'ladderane']",44012,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348905.1/JAUCER010000001.1.region001.gbk
CP126110.1.region001,GCA_030123405.1,1.1,CP126110.1,155330,178880,False,['LAP'],23550,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region001.gbk
CP126110.1.region002,GCA_030123405.1,1.2,CP126110.1,275549,296947,False,['RRE-containing'],21398,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region002.gbk
CP126110.1.region003,GCA_030123405.1,1.3,CP126110.1,2502117,2553070,False,['NRPS'],50953,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region003.gbk
CP126110.1.region004,GCA_030123405.1,1.4,CP126110.1,3001860,3025339,False,['phosphonate'],23479,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region004.gbk
CP126110.1.region005,GCA_030123405.1,1.5,CP126110.1,3267788,3289651,False,['terpene'],21863,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region005.gbk
CP126110.1.region006,GCA_030123405.1,1.6,CP126110.1,3531995,3573084,False,['T3PKS'],41089,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region006.gbk
CP126110.1.region007,GCA_030123405.1,1.7,CP126110.1,4546800,4557649,False,['RiPP-like'],10849,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123405.1/CP126110.1.region007.gbk
JAVIVN010000001.1.region001,GCA_031324335.1,1.1,JAVIVN010000001.1,2144014,2165868,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region001.gbk
JAVIVN010000001.1.region002,GCA_031324335.1,1.2,JAVIVN010000001.1,2964992,3011560,False,['NRPS'],46568,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region002.gbk
JAVIVN010000001.1.region003,GCA_031324335.1,1.3,JAVIVN010000001.1,3030656,3040029,False,['RiPP-like'],9373,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region003.gbk
JAVIVN010000001.1.region004,GCA_031324335.1,1.4,JAVIVN010000001.1,3086077,3096386,False,['RiPP-like'],10309,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region004.gbk
JAVIVN010000001.1.region005,GCA_031324335.1,1.5,JAVIVN010000001.1,3168171,3193410,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region005.gbk
JAVIVN010000001.1.region006,GCA_031324335.1,1.6,JAVIVN010000001.1,3365669,3417428,False,"['NRP-metallophore', 'NRPS']",51759,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region006.gbk
JAVIVN010000001.1.region007,GCA_031324335.1,1.7,JAVIVN010000001.1,3775752,3789460,False,['NI-siderophore'],13708,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region007.gbk
JAVIVN010000001.1.region008,GCA_031324335.1,1.8,JAVIVN010000001.1,3852576,3883034,True,"['NRPS', 'transAT-PKS']",30458,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000001.1.region008.gbk
JAVIVN010000015.1.region001,GCA_031324335.1,4.1,JAVIVN010000015.1,0,28185,True,['NRPS'],28185,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000015.1.region001.gbk
JAVIVN010000015.1.region002,GCA_031324335.1,4.2,JAVIVN010000015.1,572152,595660,False,['LAP'],23508,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000015.1.region002.gbk
JAVIVN010000014.1.region001,GCA_031324335.1,5.1,JAVIVN010000014.1,33383,78087,False,['NRPS'],44704,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000014.1.region001.gbk
JAVIVN010000014.1.region002,GCA_031324335.1,5.2,JAVIVN010000014.1,157423,178143,False,['CDPS'],20720,BGC0002103,pulcherriminic acid,Other,0.6666666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000014.1.region002.gbk
JAVIVN010000014.1.region003,GCA_031324335.1,5.3,JAVIVN010000014.1,271841,328078,False,['NRPS'],56237,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000014.1.region003.gbk
JAVIVN010000014.1.region004,GCA_031324335.1,5.4,JAVIVN010000014.1,356028,368245,False,['RiPP-like'],12217,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_031324335.1/JAVIVN010000014.1.region004.gbk
CP126108.1.region001,GCA_030123345.1,1.1,CP126108.1,459335,472849,False,['NI-siderophore'],13514,BGC0000942,petrobactin,Other,0.3333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region001.gbk
CP126108.1.region002,GCA_030123345.1,1.2,CP126108.1,2903155,2924223,False,"['lassopeptide', 'RRE-containing']",21068,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region002.gbk
CP126108.1.region003,GCA_030123345.1,1.3,CP126108.1,3002307,3040534,False,"['terpene', 'LAP']",38227,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region003.gbk
CP126108.1.region004,GCA_030123345.1,1.4,CP126108.1,3499323,3540406,False,['T3PKS'],41083,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region004.gbk
CP126108.1.region005,GCA_030123345.1,1.5,CP126108.1,4221234,4238711,False,['RRE-containing'],17477,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region005.gbk
CP126108.1.region006,GCA_030123345.1,1.6,CP126108.1,4254615,4278557,False,['lassopeptide'],23942,BGC0001356,paeninodin,RiPP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030123345.1/CP126108.1.region006.gbk
CP126520.1.region001,GCA_030166995.1,1.1,CP126520.1,405204,448721,False,['NRPS-like'],43517,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region001.gbk
CP126520.1.region002,GCA_030166995.1,1.2,CP126520.1,1191302,1214809,False,['LAP'],23507,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region002.gbk
CP126520.1.region003,GCA_030166995.1,1.3,CP126520.1,1869940,1883654,False,['NI-siderophore'],13714,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region003.gbk
CP126520.1.region004,GCA_030166995.1,1.4,CP126520.1,2172068,2223818,False,"['NRP-metallophore', 'NRPS']",51750,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region004.gbk
CP126520.1.region005,GCA_030166995.1,1.5,CP126520.1,2386270,2411509,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region005.gbk
CP126520.1.region006,GCA_030166995.1,1.6,CP126520.1,2469849,2478843,False,['RiPP-like'],8994,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region006.gbk
CP126520.1.region007,GCA_030166995.1,1.7,CP126520.1,2595882,2606149,False,['RiPP-like'],10267,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region007.gbk
CP126520.1.region008,GCA_030166995.1,1.8,CP126520.1,2623582,2670593,False,['NRPS'],47011,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region008.gbk
CP126520.1.region009,GCA_030166995.1,1.9,CP126520.1,3374528,3396382,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region009.gbk
CP126520.1.region010,GCA_030166995.1,1.10,CP126520.1,3504028,3527936,False,['lassopeptide'],23908,BGC0001356,paeninodin,RiPP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126520.1.region010.gbk
CP126517.1.region001,GCA_030166995.1,2.1,CP126517.1,195109,205397,False,['RiPP-like'],10288,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030166995.1/CP126517.1.region001.gbk
